timestamp,region,temperature_c,it_load_mw,carbon_intensity_gco2,water_usage_l
2026-01-08 17:00:00,Wyoming,23.03,57.65,271.43,0.0
2026-01-08 18:00:00,Wyoming,16.91,54.6,282.98,0.0
2026-01-08 19:00:00,Wyoming,14.91,45.78,282.98,0.0
2026-01-08 20:00:00,Wyoming,14.07,38.81,298.55,0.0
2026-01-08 21:00:00,Wyoming,13.7,37.03,305.18,0.0
2026-01-08 22:00:00,Wyoming,10.16,37.71,327.89,0.0
2026-01-08 23:00:00,Wyoming,9.49,32.71,337.43,0.0
2026-01-09 00:00:00,Wyoming,7.95,29.2,335.81,0.0
2026-01-09 01:00:00,Wyoming,4.39,31.37,347.55,0.0
2026-01-09 02:00:00,Wyoming,4.97,30.18,357.3,0.0
2026-01-09 03:00:00,Wyoming,6.41,37.76,345.4,0.0
2026-01-09 04:00:00,Wyoming,5.93,39.66,342.58,0.0
2026-01-09 05:00:00,Wyoming,8.87,43.36,336.23,0.0
2026-01-09 06:00:00,Wyoming,11.19,48.76,303.12,0.0
2026-01-09 07:00:00,Wyoming,9.82,56.78,305.6,0.0
2026-01-09 08:00:00,Wyoming,17.17,61.34,299.38,0.0
2026-01-09 09:00:00,Wyoming,20.14,62.52,287.84,0.0
2026-01-09 10:00:00,Wyoming,17.72,69.39,290.76,0.0
2026-01-09 11:00:00,Wyoming,21.87,71.86,266.65,0.0
2026-01-09 12:00:00,Wyoming,22.58,64.91,256.3,0.0
2026-01-09 13:00:00,Wyoming,26.89,70.75,242.38,0.0
2026-01-09 14:00:00,Wyoming,24.31,67.06,248.15,0.0
2026-01-09 15:00:00,Wyoming,20.34,65.76,251.69,0.0
2026-01-09 16:00:00,Wyoming,24.52,59.62,267.16,0.0
2026-01-09 17:00:00,Wyoming,21.6,57.84,283.17,0.0
2026-01-09 18:00:00,Wyoming,20.8,51.22,283.69,0.0
2026-01-09 19:00:00,Wyoming,21.21,45.81,289.01,0.0
2026-01-09 20:00:00,Wyoming,14.55,41.37,294.33,0.0
2026-01-09 21:00:00,Wyoming,12.55,37.49,299.81,0.0
2026-01-09 22:00:00,Wyoming,9.22,31.52,312.31,0.0
2026-01-09 23:00:00,Wyoming,10.88,27.67,335.97,0.0
2026-01-10 00:00:00,Wyoming,6.84,31.87,339.57,0.0
2026-01-10 01:00:00,Wyoming,4.35,28.62,356.38,0.0
2026-01-10 02:00:00,Wyoming,3.33,34.61,358.2,0.0
2026-01-10 03:00:00,Wyoming,2.65,36.39,333.05,0.0
2026-01-10 04:00:00,Wyoming,3.57,44.06,336.04,0.0
2026-01-10 05:00:00,Wyoming,10.46,44.67,333.79,0.0
2026-01-10 06:00:00,Wyoming,8.76,49.79,315.43,0.0
2026-01-10 07:00:00,Wyoming,15.69,55.22,318.57,0.0
2026-01-10 08:00:00,Wyoming,13.36,57.7,301.71,0.0
2026-01-10 09:00:00,Wyoming,17.91,65.25,295.65,0.0
2026-01-10 10:00:00,Wyoming,24.9,67.9,273.8,0.0
2026-01-10 11:00:00,Wyoming,23.54,69.64,285.65,0.0
2026-01-10 12:00:00,Wyoming,25.58,67.29,286.13,0.0
2026-01-10 13:00:00,Wyoming,22.37,74.53,239.31,0.0
2026-01-10 14:00:00,Wyoming,28.5,68.08,262.33,0.0
2026-01-10 15:00:00,Wyoming,25.86,65.17,254.07,0.0
2026-01-10 16:00:00,Wyoming,26.8,62.89,264.51,0.0
2026-01-10 17:00:00,Wyoming,21.21,52.38,260.11,0.0
2026-01-10 18:00:00,Wyoming,18.47,49.97,268.56,0.0
2026-01-10 19:00:00,Wyoming,19.58,44.4,269.62,0.0
2026-01-10 20:00:00,Wyoming,16.4,41.91,292.68,0.0
2026-01-10 21:00:00,Wyoming,10.58,35.74,305.1,0.0
2026-01-10 22:00:00,Wyoming,9.28,32.92,330.86,0.0
2026-01-10 23:00:00,Wyoming,8.77,34.26,327.16,0.0
2026-01-11 00:00:00,Wyoming,4.04,31.22,335.94,0.0
2026-01-11 01:00:00,Wyoming,5.7,34.87,344.38,0.0
2026-01-11 02:00:00,Wyoming,4.9,32.78,343.67,0.0
2026-01-11 03:00:00,Wyoming,2.87,30.53,349.05,0.0
2026-01-11 04:00:00,Wyoming,7.82,36.86,352.58,0.0
2026-01-11 05:00:00,Wyoming,10.94,37.35,317.38,0.0
2026-01-11 06:00:00,Wyoming,8.31,46.1,330.25,0.0
2026-01-11 07:00:00,Wyoming,13.58,56.91,307.67,0.0
2026-01-11 08:00:00,Wyoming,15.2,58.34,300.89,0.0
2026-01-11 09:00:00,Wyoming,18.95,64.15,278.93,0.0
2026-01-11 10:00:00,Wyoming,18.43,68.66,271.22,0.0
2026-01-11 11:00:00,Wyoming,23.66,66.85,282.41,0.0
2026-01-11 12:00:00,Wyoming,26.12,67.95,268.91,0.0
2026-01-11 13:00:00,Wyoming,22.04,72.4,250.33,0.0
2026-01-11 14:00:00,Wyoming,23.56,66.13,260.44,0.0
2026-01-11 15:00:00,Wyoming,24.86,60.04,253.46,0.0
2026-01-11 16:00:00,Wyoming,24.95,61.58,252.57,0.0
2026-01-11 17:00:00,Wyoming,22.8,53.36,253.81,0.0
2026-01-11 18:00:00,Wyoming,21.34,50.79,288.7,0.0
2026-01-11 19:00:00,Wyoming,19.37,46.29,297.71,0.0
2026-01-11 20:00:00,Wyoming,14.91,37.4,302.1,0.0
2026-01-11 21:00:00,Wyoming,14.22,36.74,304.48,0.0
2026-01-11 22:00:00,Wyoming,8.86,34.23,318.39,0.0
2026-01-11 23:00:00,Wyoming,6.19,30.42,334.8,0.0
2026-01-12 00:00:00,Wyoming,3.85,30.8,344.34,0.0
2026-01-12 01:00:00,Wyoming,6.92,30.82,348.48,0.0
2026-01-12 02:00:00,Wyoming,5.42,31.37,363.16,0.0
2026-01-12 03:00:00,Wyoming,7.19,37.52,343.54,0.0
2026-01-12 04:00:00,Wyoming,7.12,37.58,349.56,0.0
2026-01-12 05:00:00,Wyoming,3.82,42.41,342.6,0.0
2026-01-12 06:00:00,Wyoming,13.4,48.56,307.33,0.0
2026-01-12 07:00:00,Wyoming,14.1,55.33,310.86,0.0
2026-01-12 08:00:00,Wyoming,15.56,56.15,288.92,0.0
2026-01-12 09:00:00,Wyoming,18.62,63.14,283.43,0.0
2026-01-12 10:00:00,Wyoming,17.62,67.01,270.06,0.0
2026-01-12 11:00:00,Wyoming,25.63,70.89,260.78,0.0
2026-01-12 12:00:00,Wyoming,23.32,69.91,261.59,0.0
2026-01-12 13:00:00,Wyoming,31.51,69.43,251.96,75.48
2026-01-12 14:00:00,Wyoming,24.18,69.42,238.54,0.0
2026-01-12 15:00:00,Wyoming,24.96,61.2,238.3,0.0
2026-01-12 16:00:00,Wyoming,23.13,58.73,257.91,0.0
2026-01-12 17:00:00,Wyoming,19.36,54.71,242.32,0.0
2026-01-12 18:00:00,Wyoming,18.93,49.26,264.63,0.0
2026-01-12 19:00:00,Wyoming,19.73,43.49,282.15,0.0
2026-01-12 20:00:00,Wyoming,10.97,38.83,313.86,0.0
2026-01-12 21:00:00,Wyoming,16.6,32.17,315.76,0.0
2026-01-12 22:00:00,Wyoming,8.91,33.4,326.33,0.0
2026-01-12 23:00:00,Wyoming,5.84,32.32,340.38,0.0
2026-01-13 00:00:00,Wyoming,4.1,33.19,353.21,0.0
2026-01-13 01:00:00,Wyoming,3.82,31.3,349.78,0.0
2026-01-13 02:00:00,Wyoming,4.57,30.43,348.56,0.0
2026-01-13 03:00:00,Wyoming,5.53,35.77,345.51,0.0
2026-01-13 04:00:00,Wyoming,9.8,44.8,338.38,0.0
2026-01-13 05:00:00,Wyoming,7.23,40.54,338.47,0.0
2026-01-13 06:00:00,Wyoming,10.64,50.73,315.84,0.0
2026-01-13 07:00:00,Wyoming,15.76,54.58,319.13,0.0
2026-01-13 08:00:00,Wyoming,16.98,58.06,314.91,0.0
2026-01-13 09:00:00,Wyoming,15.14,65.54,289.62,0.0
2026-01-13 10:00:00,Wyoming,19.94,69.68,265.22,0.0
2026-01-13 11:00:00,Wyoming,20.32,66.97,266.59,0.0
2026-01-13 12:00:00,Wyoming,21.11,66.89,259.65,0.0
2026-01-13 13:00:00,Wyoming,24.96,70.72,260.25,0.0
2026-01-13 14:00:00,Wyoming,28.78,65.25,236.67,0.0
2026-01-13 15:00:00,Wyoming,24.13,63.46,252.22,0.0
2026-01-13 16:00:00,Wyoming,20.09,59.6,250.79,0.0
2026-01-13 17:00:00,Wyoming,19.13,56.55,260.96,0.0
2026-01-13 18:00:00,Wyoming,18.52,51.24,264.39,0.0
2026-01-13 19:00:00,Wyoming,18.93,45.71,289.46,0.0
2026-01-13 20:00:00,Wyoming,15.24,40.05,315.27,0.0
2026-01-13 21:00:00,Wyoming,12.32,37.41,310.59,0.0
2026-01-13 22:00:00,Wyoming,5.67,29.23,327.56,0.0
2026-01-13 23:00:00,Wyoming,10.74,30.37,345.88,0.0
2026-01-14 00:00:00,Wyoming,8.23,26.79,342.38,0.0
2026-01-14 01:00:00,Wyoming,5.11,34.08,350.26,0.0
2026-01-14 02:00:00,Wyoming,2.32,32.94,327.64,0.0
2026-01-14 03:00:00,Wyoming,7.36,32.99,361.06,0.0
2026-01-14 04:00:00,Wyoming,8.44,39.3,347.98,0.0
2026-01-14 05:00:00,Wyoming,10.89,43.49,342.39,0.0
2026-01-14 06:00:00,Wyoming,7.8,51.24,320.6,0.0
2026-01-14 07:00:00,Wyoming,10.83,54.69,326.87,0.0
2026-01-14 08:00:00,Wyoming,13.67,63.0,298.7,0.0
2026-01-14 09:00:00,Wyoming,14.88,63.46,285.06,0.0
2026-01-14 10:00:00,Wyoming,17.91,67.29,238.13,0.0
2026-01-14 11:00:00,Wyoming,24.07,70.82,275.39,0.0
2026-01-14 12:00:00,Wyoming,24.84,73.58,232.54,0.0
2026-01-14 13:00:00,Wyoming,24.59,66.38,252.61,0.0
2026-01-14 14:00:00,Wyoming,26.12,66.26,246.62,0.0
2026-01-14 15:00:00,Wyoming,27.1,64.65,237.75,0.0
2026-01-14 16:00:00,Wyoming,24.57,60.54,264.28,0.0
2026-01-14 17:00:00,Wyoming,21.2,55.36,245.07,0.0
2026-01-14 18:00:00,Wyoming,19.34,49.69,279.58,0.0
2026-01-14 19:00:00,Wyoming,18.55,47.37,281.99,0.0
2026-01-14 20:00:00,Wyoming,15.23,43.68,275.42,0.0
2026-01-14 21:00:00,Wyoming,10.1,39.95,293.13,0.0
2026-01-14 22:00:00,Wyoming,14.15,35.31,333.54,0.0
2026-01-14 23:00:00,Wyoming,8.58,30.44,318.51,0.0
2026-01-15 00:00:00,Wyoming,7.7,29.72,338.43,0.0
2026-01-15 01:00:00,Wyoming,4.62,31.72,348.61,0.0
2026-01-15 02:00:00,Wyoming,3.79,34.77,328.85,0.0
2026-01-15 03:00:00,Wyoming,5.19,34.96,349.59,0.0
2026-01-15 04:00:00,Wyoming,6.19,42.52,362.0,0.0
2026-01-15 05:00:00,Wyoming,8.39,39.51,339.74,0.0
2026-01-15 06:00:00,Wyoming,8.61,52.34,333.31,0.0
2026-01-15 07:00:00,Wyoming,12.19,56.77,308.09,0.0
2026-01-15 08:00:00,Wyoming,16.96,57.5,292.79,0.0
2026-01-15 09:00:00,Wyoming,17.45,60.93,297.49,0.0
2026-01-15 10:00:00,Wyoming,18.64,69.26,277.22,0.0
2026-01-15 11:00:00,Wyoming,21.69,68.77,277.7,0.0
2026-01-15 12:00:00,Wyoming,20.88,71.1,258.86,0.0
2026-01-15 13:00:00,Wyoming,24.43,69.37,265.91,0.0
2026-01-15 14:00:00,Wyoming,21.19,66.8,234.78,0.0
2026-01-15 15:00:00,Wyoming,26.12,66.85,260.62,0.0
2026-01-15 16:00:00,Wyoming,21.72,60.05,267.44,0.0
2026-01-15 17:00:00,Wyoming,19.97,53.54,254.72,0.0
2026-01-15 18:00:00,Wyoming,23.03,50.08,259.14,0.0
2026-01-15 19:00:00,Wyoming,18.72,47.38,290.07,0.0
2026-01-15 20:00:00,Wyoming,15.8,41.01,301.16,0.0
2026-01-15 21:00:00,Wyoming,11.75,34.23,317.5,0.0
2026-01-15 22:00:00,Wyoming,10.62,32.53,323.88,0.0
2026-01-15 23:00:00,Wyoming,6.62,25.82,327.15,0.0
2026-01-16 00:00:00,Wyoming,1.51,27.68,334.24,0.0
2026-01-16 01:00:00,Wyoming,8.27,32.76,349.18,0.0
2026-01-16 02:00:00,Wyoming,3.54,32.08,340.44,0.0
2026-01-16 03:00:00,Wyoming,4.55,35.25,342.64,0.0
2026-01-16 04:00:00,Wyoming,8.71,40.29,339.16,0.0
2026-01-16 05:00:00,Wyoming,10.46,44.98,340.08,0.0
2026-01-16 06:00:00,Wyoming,8.32,49.6,307.46,0.0
2026-01-16 07:00:00,Wyoming,14.64,58.66,313.33,0.0
2026-01-16 08:00:00,Wyoming,12.54,60.41,298.64,0.0
2026-01-16 09:00:00,Wyoming,16.93,62.81,297.73,0.0
2026-01-16 10:00:00,Wyoming,18.96,67.31,273.75,0.0
2026-01-16 11:00:00,Wyoming,24.49,68.13,273.66,0.0
2026-01-16 12:00:00,Wyoming,26.38,71.77,276.76,0.0
2026-01-16 13:00:00,Wyoming,24.91,72.16,254.51,0.0
2026-01-16 14:00:00,Wyoming,23.95,65.49,251.83,0.0
2026-01-16 15:00:00,Wyoming,24.16,65.85,250.26,0.0
2026-01-16 16:00:00,Wyoming,21.43,61.78,251.4,0.0
2026-01-16 17:00:00,Wyoming,24.08,56.08,271.13,0.0
2026-01-16 18:00:00,Wyoming,21.61,47.65,274.22,0.0
2026-01-16 19:00:00,Wyoming,20.09,46.06,273.02,0.0
2026-01-16 20:00:00,Wyoming,15.02,36.88,302.2,0.0
2026-01-16 21:00:00,Wyoming,10.26,35.93,319.22,0.0
2026-01-16 22:00:00,Wyoming,6.07,33.78,351.75,0.0
2026-01-16 23:00:00,Wyoming,3.27,28.54,352.92,0.0
2026-01-17 00:00:00,Wyoming,6.75,27.83,348.84,0.0
2026-01-17 01:00:00,Wyoming,4.08,31.25,354.75,0.0
2026-01-17 02:00:00,Wyoming,8.89,38.92,361.7,0.0
2026-01-17 03:00:00,Wyoming,7.4,38.96,355.53,0.0
2026-01-17 04:00:00,Wyoming,9.33,39.6,338.87,0.0
2026-01-17 05:00:00,Wyoming,5.15,42.66,339.79,0.0
2026-01-17 06:00:00,Wyoming,7.0,50.4,308.81,0.0
2026-01-17 07:00:00,Wyoming,13.18,57.29,314.28,0.0
2026-01-17 08:00:00,Wyoming,11.57,58.93,316.66,0.0
2026-01-17 09:00:00,Wyoming,14.83,62.64,259.32,0.0
2026-01-17 10:00:00,Wyoming,18.47,69.47,273.15,0.0
2026-01-17 11:00:00,Wyoming,18.82,69.89,268.03,0.0
2026-01-17 12:00:00,Wyoming,21.41,70.81,249.37,0.0
2026-01-17 13:00:00,Wyoming,25.71,65.92,241.16,0.0
2026-01-17 14:00:00,Wyoming,25.72,66.39,256.97,0.0
2026-01-17 15:00:00,Wyoming,23.41,63.38,269.71,0.0
2026-01-17 16:00:00,Wyoming,26.37,60.62,263.63,0.0
2026-01-17 17:00:00,Wyoming,22.25,55.76,256.98,0.0
2026-01-17 18:00:00,Wyoming,19.88,50.53,277.1,0.0
2026-01-17 19:00:00,Wyoming,16.77,41.3,299.76,0.0
2026-01-17 20:00:00,Wyoming,17.12,32.21,288.4,0.0
2026-01-17 21:00:00,Wyoming,10.79,36.95,303.9,0.0
2026-01-17 22:00:00,Wyoming,10.04,33.59,326.99,0.0
2026-01-17 23:00:00,Wyoming,5.96,30.38,327.76,0.0
2026-01-18 00:00:00,Wyoming,8.53,33.13,344.25,0.0
2026-01-18 01:00:00,Wyoming,4.09,32.15,330.63,0.0
2026-01-18 02:00:00,Wyoming,7.64,33.02,341.73,0.0
2026-01-18 03:00:00,Wyoming,6.84,37.68,348.59,0.0
2026-01-18 04:00:00,Wyoming,8.53,40.6,343.4,0.0
2026-01-18 05:00:00,Wyoming,7.3,47.81,323.45,0.0
2026-01-18 06:00:00,Wyoming,9.35,47.58,316.82,0.0
2026-01-18 07:00:00,Wyoming,10.36,56.98,321.82,0.0
2026-01-18 08:00:00,Wyoming,15.59,59.84,307.15,0.0
2026-01-18 09:00:00,Wyoming,19.32,67.2,270.89,0.0
2026-01-18 10:00:00,Wyoming,23.46,68.19,277.3,0.0
2026-01-18 11:00:00,Wyoming,21.31,67.64,247.84,0.0
2026-01-18 12:00:00,Wyoming,22.26,72.09,260.57,0.0
2026-01-18 13:00:00,Wyoming,24.05,67.15,243.59,0.0
2026-01-18 14:00:00,Wyoming,24.7,71.5,223.96,0.0
2026-01-18 15:00:00,Wyoming,19.14,65.98,252.78,0.0
2026-01-18 16:00:00,Wyoming,24.06,59.58,256.84,0.0
2026-01-18 17:00:00,Wyoming,22.75,52.36,264.69,0.0
2026-01-18 18:00:00,Wyoming,15.65,50.83,261.27,0.0
2026-01-18 19:00:00,Wyoming,16.28,41.61,282.13,0.0
2026-01-18 20:00:00,Wyoming,13.76,40.02,296.73,0.0
2026-01-18 21:00:00,Wyoming,14.69,36.45,317.41,0.0
2026-01-18 22:00:00,Wyoming,6.19,32.73,338.87,0.0
2026-01-18 23:00:00,Wyoming,5.84,30.65,315.86,0.0
2026-01-19 00:00:00,Wyoming,2.56,28.33,342.06,0.0
2026-01-19 01:00:00,Wyoming,5.35,35.04,335.74,0.0
2026-01-19 02:00:00,Wyoming,5.43,33.77,356.15,0.0
2026-01-19 03:00:00,Wyoming,3.24,35.89,339.55,0.0
2026-01-19 04:00:00,Wyoming,5.73,40.46,351.37,0.0
2026-01-19 05:00:00,Wyoming,11.17,46.9,336.85,0.0
2026-01-19 06:00:00,Wyoming,8.99,48.91,322.7,0.0
2026-01-19 07:00:00,Wyoming,11.17,55.9,309.77,0.0
2026-01-19 08:00:00,Wyoming,13.09,61.26,312.64,0.0
2026-01-19 09:00:00,Wyoming,15.52,67.66,288.55,0.0
2026-01-19 10:00:00,Wyoming,22.03,67.84,270.86,0.0
2026-01-19 11:00:00,Wyoming,22.01,70.07,263.06,0.0
2026-01-19 12:00:00,Wyoming,25.1,70.26,255.58,0.0
2026-01-19 13:00:00,Wyoming,25.83,70.98,256.06,0.0
2026-01-19 14:00:00,Wyoming,21.98,67.33,260.81,0.0
2026-01-19 15:00:00,Wyoming,24.02,65.66,240.55,0.0
2026-01-19 16:00:00,Wyoming,23.21,63.09,269.71,0.0
2026-01-19 17:00:00,Wyoming,21.84,56.13,260.93,0.0
2026-01-19 18:00:00,Wyoming,19.05,49.63,276.46,0.0
2026-01-19 19:00:00,Wyoming,13.91,49.39,311.23,0.0
2026-01-19 20:00:00,Wyoming,13.76,42.36,310.54,0.0
2026-01-19 21:00:00,Wyoming,13.66,35.34,316.83,0.0
2026-01-19 22:00:00,Wyoming,10.62,29.48,337.2,0.0
2026-01-19 23:00:00,Wyoming,8.07,32.63,339.04,0.0
2026-01-20 00:00:00,Wyoming,8.25,32.09,330.39,0.0
2026-01-20 01:00:00,Wyoming,4.06,30.44,340.45,0.0
2026-01-20 02:00:00,Wyoming,6.2,30.55,355.83,0.0
2026-01-20 03:00:00,Wyoming,5.64,33.57,336.08,0.0
2026-01-20 04:00:00,Wyoming,4.61,38.99,350.68,0.0
2026-01-20 05:00:00,Wyoming,9.0,44.48,335.75,0.0
2026-01-20 06:00:00,Wyoming,8.83,47.69,314.29,0.0
2026-01-20 07:00:00,Wyoming,11.97,57.27,295.05,0.0
2026-01-20 08:00:00,Wyoming,14.73,64.36,299.79,0.0
2026-01-20 09:00:00,Wyoming,18.63,62.31,273.13,0.0
2026-01-20 10:00:00,Wyoming,18.8,64.03,281.23,0.0
2026-01-20 11:00:00,Wyoming,22.03,68.63,261.06,0.0
2026-01-20 12:00:00,Wyoming,20.3,70.68,256.64,0.0
2026-01-20 13:00:00,Wyoming,23.53,71.39,226.96,0.0
2026-01-20 14:00:00,Wyoming,23.43,66.28,271.57,0.0
2026-01-20 15:00:00,Wyoming,25.84,66.21,257.4,0.0
2026-01-20 16:00:00,Wyoming,23.54,59.97,258.68,0.0
2026-01-20 17:00:00,Wyoming,19.06,57.13,277.05,0.0
2026-01-20 18:00:00,Wyoming,19.62,47.84,261.22,0.0
2026-01-20 19:00:00,Wyoming,16.35,42.99,299.52,0.0
2026-01-20 20:00:00,Wyoming,17.58,37.33,304.74,0.0
2026-01-20 21:00:00,Wyoming,12.02,32.6,319.74,0.0
2026-01-20 22:00:00,Wyoming,10.08,36.9,316.12,0.0
2026-01-20 23:00:00,Wyoming,7.89,29.56,343.6,0.0
2026-01-21 00:00:00,Wyoming,6.57,26.55,345.11,0.0
2026-01-21 01:00:00,Wyoming,6.99,34.17,339.78,0.0
2026-01-21 02:00:00,Wyoming,5.7,36.61,367.55,0.0
2026-01-21 03:00:00,Wyoming,3.8,30.41,355.09,0.0
2026-01-21 04:00:00,Wyoming,6.82,40.19,352.06,0.0
2026-01-21 05:00:00,Wyoming,8.47,42.73,342.57,0.0
2026-01-21 06:00:00,Wyoming,11.57,50.22,315.29,0.0
2026-01-21 07:00:00,Wyoming,12.87,54.27,296.22,0.0
2026-01-21 08:00:00,Wyoming,16.8,58.93,279.44,0.0
2026-01-21 09:00:00,Wyoming,20.55,62.56,291.03,0.0
2026-01-21 10:00:00,Wyoming,20.11,70.45,285.21,0.0
2026-01-21 11:00:00,Wyoming,19.51,68.24,284.0,0.0
2026-01-21 12:00:00,Wyoming,23.51,68.56,265.29,0.0
2026-01-21 13:00:00,Wyoming,23.8,70.54,236.36,0.0
2026-01-21 14:00:00,Wyoming,25.61,67.55,253.79,0.0
2026-01-21 15:00:00,Wyoming,25.7,62.59,240.25,0.0
2026-01-21 16:00:00,Wyoming,21.51,61.69,274.74,0.0
2026-01-21 17:00:00,Wyoming,21.65,53.23,267.54,0.0
2026-01-21 18:00:00,Wyoming,18.56,50.43,288.12,0.0
2026-01-21 19:00:00,Wyoming,13.64,47.17,306.18,0.0
2026-01-21 20:00:00,Wyoming,16.09,40.29,301.98,0.0
2026-01-21 21:00:00,Wyoming,10.28,37.02,303.39,0.0
2026-01-21 22:00:00,Wyoming,7.03,32.76,324.71,0.0
2026-01-21 23:00:00,Wyoming,1.8,32.52,327.47,0.0
2026-01-22 00:00:00,Wyoming,6.6,29.84,347.35,0.0
2026-01-22 01:00:00,Wyoming,4.49,31.26,350.91,0.0
2026-01-22 02:00:00,Wyoming,5.96,34.66,342.66,0.0
2026-01-22 03:00:00,Wyoming,7.41,38.19,371.95,0.0
2026-01-22 04:00:00,Wyoming,9.14,38.61,349.88,0.0
2026-01-22 05:00:00,Wyoming,6.57,45.93,350.19,0.0
2026-01-22 06:00:00,Wyoming,11.21,50.38,341.47,0.0
2026-01-22 07:00:00,Wyoming,12.34,53.6,320.17,0.0
2026-01-22 08:00:00,Wyoming,15.73,61.8,306.33,0.0
2026-01-22 09:00:00,Wyoming,18.28,65.93,282.78,0.0
2026-01-22 10:00:00,Wyoming,18.37,66.88,287.34,0.0
2026-01-22 11:00:00,Wyoming,21.95,67.49,271.92,0.0
2026-01-22 12:00:00,Wyoming,26.49,69.22,256.57,0.0
2026-01-22 13:00:00,Wyoming,27.02,71.7,246.22,0.0
2026-01-22 14:00:00,Wyoming,27.08,65.7,261.71,0.0
2026-01-22 15:00:00,Wyoming,25.7,63.01,258.47,0.0
2026-01-22 16:00:00,Wyoming,24.4,61.17,280.44,0.0
2026-01-22 17:00:00,Wyoming,20.25,52.63,278.98,0.0
2026-01-22 18:00:00,Wyoming,17.97,47.76,277.07,0.0
2026-01-22 19:00:00,Wyoming,18.98,46.26,290.82,0.0
2026-01-22 20:00:00,Wyoming,14.6,41.39,302.16,0.0
2026-01-22 21:00:00,Wyoming,14.23,35.9,317.52,0.0
2026-01-22 22:00:00,Wyoming,9.1,31.54,319.43,0.0
2026-01-22 23:00:00,Wyoming,6.61,32.07,323.33,0.0
2026-01-23 00:00:00,Wyoming,5.7,26.93,353.06,0.0
2026-01-23 01:00:00,Wyoming,5.78,31.24,342.07,0.0
2026-01-23 02:00:00,Wyoming,5.11,33.54,352.72,0.0
2026-01-23 03:00:00,Wyoming,6.1,35.52,348.61,0.0
2026-01-23 04:00:00,Wyoming,2.81,38.01,328.68,0.0
2026-01-23 05:00:00,Wyoming,4.75,46.95,315.31,0.0
2026-01-23 06:00:00,Wyoming,9.15,48.34,318.95,0.0
2026-01-23 07:00:00,Wyoming,14.74,55.07,294.68,0.0
2026-01-23 08:00:00,Wyoming,15.33,60.48,306.46,0.0
2026-01-23 09:00:00,Wyoming,18.82,61.69,286.74,0.0
2026-01-23 10:00:00,Wyoming,17.02,66.79,289.09,0.0
2026-01-23 11:00:00,Wyoming,18.63,70.39,259.07,0.0
2026-01-23 12:00:00,Wyoming,23.34,69.02,258.87,0.0
2026-01-23 13:00:00,Wyoming,26.26,67.16,252.43,0.0
2026-01-23 14:00:00,Wyoming,18.77,63.38,228.25,0.0
2026-01-23 15:00:00,Wyoming,26.05,65.22,251.59,0.0
2026-01-23 16:00:00,Wyoming,22.9,59.84,261.64,0.0
2026-01-23 17:00:00,Wyoming,20.29,51.89,262.07,0.0
2026-01-23 18:00:00,Wyoming,17.29,52.94,268.91,0.0
2026-01-23 19:00:00,Wyoming,15.33,43.52,286.75,0.0
2026-01-23 20:00:00,Wyoming,13.11,40.04,321.38,0.0
2026-01-23 21:00:00,Wyoming,16.53,35.78,297.27,0.0
2026-01-23 22:00:00,Wyoming,12.0,29.18,327.88,0.0
2026-01-23 23:00:00,Wyoming,10.11,30.85,339.69,0.0
2026-01-24 00:00:00,Wyoming,4.29,35.37,338.69,0.0
2026-01-24 01:00:00,Wyoming,5.85,30.04,341.71,0.0
2026-01-24 02:00:00,Wyoming,5.06,31.89,351.33,0.0
2026-01-24 03:00:00,Wyoming,5.35,34.45,346.69,0.0
2026-01-24 04:00:00,Wyoming,7.91,39.7,334.19,0.0
2026-01-24 05:00:00,Wyoming,7.39,43.44,339.29,0.0
2026-01-24 06:00:00,Wyoming,8.27,50.35,310.32,0.0
2026-01-24 07:00:00,Wyoming,14.25,52.82,323.25,0.0
2026-01-24 08:00:00,Wyoming,12.64,61.72,298.51,0.0
2026-01-24 09:00:00,Wyoming,17.94,64.4,292.8,0.0
2026-01-24 10:00:00,Wyoming,18.68,65.5,280.33,0.0
2026-01-24 11:00:00,Wyoming,23.31,72.86,246.14,0.0
2026-01-24 12:00:00,Wyoming,21.79,68.08,260.66,0.0
2026-01-24 13:00:00,Wyoming,22.01,67.97,246.2,0.0
2026-01-24 14:00:00,Wyoming,22.2,65.7,252.03,0.0
2026-01-24 15:00:00,Wyoming,23.75,68.25,261.39,0.0
2026-01-24 16:00:00,Wyoming,26.08,59.13,256.31,0.0
2026-01-24 17:00:00,Wyoming,19.79,54.77,275.3,0.0
2026-01-24 18:00:00,Wyoming,18.84,48.37,278.49,0.0
2026-01-24 19:00:00,Wyoming,15.74,43.66,287.81,0.0
2026-01-24 20:00:00,Wyoming,15.32,38.34,315.43,0.0
2026-01-24 21:00:00,Wyoming,12.36,33.97,320.2,0.0
2026-01-24 22:00:00,Wyoming,9.69,34.14,334.8,0.0
2026-01-24 23:00:00,Wyoming,9.58,32.12,335.09,0.0
2026-01-25 00:00:00,Wyoming,8.31,30.98,346.28,0.0
2026-01-25 01:00:00,Wyoming,6.39,30.16,343.81,0.0
2026-01-25 02:00:00,Wyoming,7.08,33.75,351.63,0.0
2026-01-25 03:00:00,Wyoming,2.63,34.55,368.93,0.0
2026-01-25 04:00:00,Wyoming,6.0,38.91,333.13,0.0
2026-01-25 05:00:00,Wyoming,7.82,43.83,363.75,0.0
2026-01-25 06:00:00,Wyoming,13.59,47.76,339.11,0.0
